Object ID;Code;Code param;data-time;Level Water;Notate;Temp;Atm;Speed
1146915;3000014;1;14.04.1990;451;;;;
1145167;76288;1;03.05.2014;578;;16;743;2
1145168;76289;1;03.05.2014;373;;16;743;2
1146916;3000014;1;15.04.1990;479;;;;
1145184;76288;1;04.05.2014;718;;9;755;2
1145185;76289;1;04.05.2014;421;;9;755;2
1146917;3000014;1;16.04.1990;486;;;;
1145201;76288;1;05.05.2014;772;;16;757;3
1145202;76289;1;05.05.2014;460;;16;757;3
1146918;3000014;1;17.04.1990;490;;;;
1145218;76288;1;06.05.2014;817;;22;749;5
1145219;76289;1;06.05.2014;517;;22;749;5
1146919;3000014;1;18.04.1990;530;;;;
1145235;76288;1;07.05.2014;838;;12;753;2
1145236;76289;1;07.05.2014;572;;12;753;2
1146920;3000014;1;19.04.1990;568;;;;
1145252;76288;1;08.05.2014;834;;13;763;5
1145253;76289;1;08.05.2014;603;;13;763;5
1146921;3000014;1;20.04.1990;608;;;;
1145269;76288;1;09.05.2014;839;;20;764;3
1145270;76289;1;09.05.2014;633;;20;764;3
1146922;3000014;1;21.04.1990;626;;;;
1145286;76288;1;10.05.2014;821;;23;760;3
1145287;76289;1;10.05.2014;653;;23;760;3
1146923;3000014;1;22.04.1990;636;;;;
1145303;76288;1;11.05.2014;788;;26;757;4
1145304;76289;1;11.05.2014;663;;26;757;4
1146924;3000014;1;23.04.1990;651;;;;
1145320;76288;1;12.05.2014;740;;28;755;7
1145321;76289;1;12.05.2014;663;;28;755;7
1146925;3000014;1;24.04.1990;675;;;;
1145337;76288;1;13.05.2014;689;;29;757;4
1145338;76289;1;13.05.2014;654;;29;757;4
1146926;3000014;1;25.04.1990;695;;;;
1145354;76288;1;14.05.2014;639;;31;756;4
1145355;76289;1;14.05.2014;635;;31;756;4
1146927;3000014;1;26.04.1990;706;;;;
1145371;76288;1;15.05.2014;614;;33;755;3
1145372;76289;1;15.05.2014;609;;33;755;3
1146928;3000014;1;27.04.1990;713;;;;
1145388;76288;1;16.05.2014;584;;28;756;1
1145389;76289;1;16.05.2014;563;;28;756;1
1146929;3000014;1;28.04.1990;720;;;;
1145405;76288;1;17.05.2014;574;;19;761;2
1145406;76289;1;17.05.2014;490;;17;761;2
1146930;3000014;1;29.04.1990;726;;;;
1145422;76288;1;18.05.2014;438;;20;758;4
1145423;76289;1;18.05.2014;419;;20;758;4
1146931;3000014;1;30.04.1990;726;;;;
1145439;76288;1;19.05.2014;417;;18;761;2
1145440;76289;1;19.05.2014;347;;18;761;2
1146932;3000014;1;01.05.1990;726;;;;
1146933;3000014;1;02.05.1990;727;;;;
1146934;3000014;1;03.05.1990;724;;;;
1146935;3000014;1;04.05.1990;701;;;;
1146936;3000014;1;05.05.1990;709;;;;
1146937;3000014;1;06.05.1990;750;;;;
1146938;3000014;1;07.05.1990;790;;;;
1146939;3000014;1;08.05.1990;813;;;;
1146940;3000014;1;09.05.1990;822;;;;
1146941;3000014;1;10.05.1990;818;;;;
1146942;3000014;1;11.05.1990;759;;;;
1146943;3000014;1;12.05.1990;722;;;;
1146944;3000014;1;13.05.1990;701;;;;
1146945;3000014;1;14.05.1990;679;;;;
1146946;3000014;1;15.05.1990;654;;;;
1146947;3000014;1;01.04.1991;278;;1;759;
1146948;3000014;1;02.04.1991;283;;4;757;
1146949;3000014;1;03.04.1991;294;;8;760;
1146950;3000014;1;04.04.1991;302;;10;765;
1146951;3000014;1;05.04.1991;356;;7;767;
1146952;3000014;1;06.04.1991;432;;4;768;
1146953;3000014;1;07.04.1991;475;;6;767;
1146954;3000014;1;08.04.1991;587;;6;768;
1146955;3000014;1;09.04.1991;675;;9;768;
1146956;3000014;1;10.04.1991;720;;10;771;
1146957;3000014;1;11.04.1991;779;;9;774;
1146958;3000014;1;12.04.1991;820;;10;774;
1146959;3000014;1;13.04.1991;876;;10;772;
1146960;3000014;1;14.04.1991;907;;12;769;
1146961;3000014;1;15.04.1991;938;;7;760;
1146962;3000014;1;16.04.1991;946;;5;755;
1146963;3000014;1;17.04.1991;949;;6;751;
1146964;3000014;1;18.04.1991;950;;6;756;
1146965;3000014;1;19.04.1991;955;;5;758;
1146966;3000014;1;20.04.1991;952;;12;753;
1146967;3000014;1;21.04.1991;940;;6;756;
1146968;3000014;1;22.04.1991;917;;2;762;
1146969;3000014;1;23.04.1991;884;;0;759;
1146970;3000014;1;24.04.1991;861;;3;765;
1146971;3000014;1;25.04.1991;819;;6;768;
1146972;3000014;1;26.04.1991;756;;7;768;
1146973;3000014;1;27.04.1991;670;;5;767;
1146974;3000014;1;28.04.1991;603;;8;771;
1146975;3000014;1;29.04.1991;525;;7;769;
1146976;3000014;1;30.04.1991;464;;10;765;
1146977;3000014;1;01.05.1991;436;;13;762;
1146978;3000014;1;02.05.1991;366;;14;761;
1146979;3000014;1;03.05.1991;351;;17;763;
1146980;3000014;1;04.05.1991;347;;13;762;
1146981;3000014;1;05.05.1991;367;;14;756;
1146982;3000014;1;06.05.1991;354;;11;752;
1146983;3000014;1;07.05.1991;303;;10;755;
1146984;3000014;1;08.05.1991;283;;10;757;
1146985;3000014;1;09.05.1991;312;;10;757;
1146986;3000014;1;10.05.1991;293;;3;764;
1146987;3000014;1;11.05.1991;277;;8;767;
1146988;3000014;1;12.05.1991;272;;11;762;
1146989;3000014;1;13.05.1991;267;;15;758;
1146990;3000014;1;14.05.1991;264;;12;757;
1146991;3000014;1;15.05.1991;262;;14;759;
1146992;3000014;1;01.04.1992;230;;1;760;
1146993;3000014;1;02.04.1992;267;;3;763;
1146994;3000014;1;03.04.1992;354;;6;763;
1146995;3000014;1;04.04.1992;395;;8;761;
1146996;3000014;1;05.04.1992;400;;9;756;
1146997;3000014;1;06.04.1992;399;;7;756;
1146998;3000014;1;07.04.1992;392;;7;751;
1146999;3000014;1;08.04.1992;419;;3;754;
1147000;3000014;1;09.04.1992;472;;1;756;
1147001;3000014;1;10.04.1992;513;;0;759;
1147002;3000014;1;11.04.1992;553;;-1;759;
1147003;3000014;1;12.04.1992;593;;0;758;
1147004;3000014;1;13.04.1992;631;;5;756;
1147005;3000014;1;14.04.1992;665;;7;755;
1147006;3000014;1;15.04.1992;694;;8;756;
1147007;3000014;1;16.04.1992;679;;8;760;
1147008;3000014;1;17.04.1992;651;;11;757;
1147009;3000014;1;18.04.1992;632;;6;761;
1147010;3000014;1;19.04.1992;638;;5;756;
1147011;3000014;1;20.04.1992;658;;7;750;
1147012;3000014;1;21.04.1992;657;;4;751;
1147013;3000014;1;22.04.1992;602;;2;752;
1147014;3000014;1;23.04.1992;484;;1;753;
1147015;3000014;1;24.04.1992;422;;2;754;
1147016;3000014;1;25.04.1992;426;;1;763;
1147017;3000014;1;26.04.1992;417;;3;768;
1147018;3000014;1;27.04.1992;375;;3;765;
1147019;3000014;1;28.04.1992;364;;9;765;
1147020;3000014;1;29.04.1992;384;;10;770;
1147021;3000014;1;30.04.1992;413;;11;769;
1147022;3000014;1;01.05.1992;432;;12;769;
1147023;3000014;1;02.05.1992;430;;13;766;
1147024;3000014;1;03.05.1992;429;;17;764;
1147025;3000014;1;04.05.1992;429;;14;761;
1147026;3000014;1;05.05.1992;443;;8;765;
1147027;3000014;1;06.05.1992;442;;11;763;
1147028;3000014;1;07.05.1992;404;;15;754;
1147029;3000014;1;08.05.1992;344;;13;752;
1147030;3000014;1;09.05.1992;365;;16;751;
1147031;3000014;1;10.05.1992;371;;11;756;
1147032;3000014;1;11.05.1992;356;;9;757;
1147033;3000014;1;12.05.1992;311;;9;761;
1147034;3000014;1;13.05.1992;263;;8;762;
1147035;3000014;1;14.05.1992;283;;8;763;
1147036;3000014;1;15.05.1992;266;;10;771;
1147037;3000014;1;01.04.1993;217;;3;776;
1147038;3000014;1;02.04.1993;206;;3;771;
1147039;3000014;1;03.04.1993;195;;5;768;
1147040;3000014;1;04.04.1993;192;;4;766;
1147041;3000014;1;05.04.1993;265;;5;765;
1147042;3000014;1;06.04.1993;427;;7;762;
1147043;3000014;1;07.04.1993;477;;8;759;
1147044;3000014;1;08.04.1993;501;;9;758;
1147045;3000014;1;09.04.1993;515;;6;753;
1147046;3000014;1;10.04.1993;571;;3;750;
1147047;3000014;1;11.04.1993;611;;0;755;
1147048;3000014;1;12.04.1993;591;;0;756;
1147049;3000014;1;13.04.1993;498;;1;755;
1147050;3000014;1;14.04.1993;449;;1;758;
1147051;3000014;1;15.04.1993;442;;0;763;
1147052;3000014;1;16.04.1993;453;;0;767;
1147053;3000014;1;17.04.1993;425;;3;764;
1147054;3000014;1;18.04.1993;397;;5;758;
1147055;3000014;1;19.04.1993;388;;3;758;
1147056;3000014;1;20.04.1993;387;;3;758;
1147057;3000014;1;21.04.1993;387;;2;758;
1147058;3000014;1;22.04.1993;387;;4;762;
1147059;3000014;1;23.04.1993;348;;10;762;
1147060;3000014;1;24.04.1993;344;;11;763;
1147061;3000014;1;25.04.1993;345;;13;765;
1147062;3000014;1;26.04.1993;365;;15;765;
1147063;3000014;1;27.04.1993;418;;14;765;
1147064;3000014;1;28.04.1993;435;;9;766;
1147065;3000014;1;29.04.1993;417;;10;765;
1147066;3000014;1;30.04.1993;417;;10;767;
1147067;3000014;1;01.05.1993;417;;10;769;
1147068;3000014;1;02.05.1993;417;;13;769;
1147069;3000014;1;03.05.1993;462;;16;770;
1147070;3000014;1;04.05.1993;470;;16;771;
1147071;3000014;1;05.05.1993;423;;18;772;
1147072;3000014;1;06.05.1993;413;;16;774;
1147073;3000014;1;07.05.1993;398;;13;777;
1147074;3000014;1;08.05.1993;376;;14;774;
1147075;3000014;1;09.05.1993;371;;16;773;
1147076;3000014;1;10.05.1993;343;;16;770;
1147077;3000014;1;11.05.1993;326;;17;765;
1147078;3000014;1;12.05.1993;301;;16;762;
1147079;3000014;1;13.05.1993;270;;18;759;
1147080;3000014;1;14.05.1993;254;;17;759;
1147081;3000014;1;15.05.1993;243;;17;759;
1147082;3000014;1;01.04.1995;313;;0;756;
1147083;3000014;1;02.04.1995;318;;0;753;
1147084;3000014;1;03.04.1995;322;;1;752;
1147085;3000014;1;04.04.1995;327;;1;751;
1147086;3000014;1;05.04.1995;377;;1;752;
1147087;3000014;1;06.04.1995;420;;1;754;
1147088;3000014;1;07.04.1995;452;;2;752;
1147089;3000014;1;08.04.1995;485;;2;751;
1147090;3000014;1;09.04.1995;539;;3;750;
1147091;3000014;1;10.04.1995;624;;3;756;
1147092;3000014;1;11.04.1995;705;;11;759;
1147093;3000014;1;12.04.1995;779;;8;762;
1147094;3000014;1;13.04.1995;800;;6;772;
1147095;3000014;1;14.04.1995;795;;6;772;
1147096;3000014;1;15.04.1995;795;;13;770;
1147097;3000014;1;16.04.1995;806;;9;762;
1147098;3000014;1;17.04.1995;816;;11;756;
1147099;3000014;1;18.04.1995;821;;15;756;
1147100;3000014;1;19.04.1995;758;;17;759;
1147101;3000014;1;20.04.1995;746;;17;765;
1147102;3000014;1;21.04.1995;735;;16;767;
1147103;3000014;1;22.04.1995;729;;17;771;
1147104;3000014;1;23.04.1995;721;;16;774;
1147105;3000014;1;24.04.1995;701;;17;771;
1147106;3000014;1;25.04.1995;699;;19;762;
1147107;3000014;1;26.04.1995;692;;16;755;
1147108;3000014;1;27.04.1995;677;;12;754;
1147109;3000014;1;28.04.1995;669;;14;753;
1147110;3000014;1;29.04.1995;643;;11;755;
1147111;3000014;1;30.04.1995;600;;7;759;
1147112;3000014;1;01.05.1995;570;;3;764;
1147113;3000014;1;02.05.1995;526;;0;768;
1147114;3000014;1;03.05.1995;493;;5;768;
1147115;3000014;1;04.05.1995;480;;9;761;
1147116;3000014;1;05.05.1995;472;;10;759;
1147117;3000014;1;06.05.1995;468;;8;759;
1147118;3000014;1;07.05.1995;458;;10;756;
1147119;3000014;1;08.05.1995;427;;12;753;
1147120;3000014;1;09.05.1995;392;;12;750;
1147121;3000014;1;10.05.1995;363;;8;751;
1147122;3000014;1;11.05.1995;336;;3;752;
1147123;3000014;1;12.05.1995;317;;7;762;
1147124;3000014;1;13.05.1995;288;;12;763;
1147125;3000014;1;14.05.1995;254;;18;755;
1147126;3000014;1;15.05.1995;244;;20;753;
1147127;3000014;1;01.04.1996;150;;0;768;
1147128;3000014;1;02.04.1996;151;;2;768;
1147129;3000014;1;03.04.1996;166;;5;775;
1147130;3000014;1;04.04.1996;170;;2;777;
1147131;3000014;1;05.04.1996;188;;4;775;
1147132;3000014;1;06.04.1996;193;;5;774;
1147133;3000014;1;07.04.1996;203;;5;777;
1147134;3000014;1;08.04.1996;205;;4;778;
1147135;3000014;1;09.04.1996;217;;5;773;
1147136;3000014;1;10.04.1996;223;;5;765;
1147137;3000014;1;11.04.1996;224;;5;762;
1147138;3000014;1;12.04.1996;227;;4;764;
1147139;3000014;1;13.04.1996;238;;4;764;
1147140;3000014;1;14.04.1996;234;;6;762;
1147141;3000014;1;15.04.1996;228;;5;763;
1147142;3000014;1;16.04.1996;231;;4;765;
1147143;3000014;1;17.04.1996;251;;7;761;
1147144;3000014;1;18.04.1996;293;;2;760;
1147145;3000014;1;19.04.1996;367;;4;765;
1147146;3000014;1;20.04.1996;455;;10;765;
1147147;3000014;1;21.04.1996;498;;9;762;
1147148;3000014;1;22.04.1996;447;;12;762;
1147149;3000014;1;23.04.1996;427;;17;759;
1147150;3000014;1;24.04.1996;439;;12;758;
1147151;3000014;1;25.04.1996;475;;4;766;
1147152;3000014;1;26.04.1996;561;;4;762;
1147153;3000014;1;27.04.1996;659;;5;758;
1147154;3000014;1;28.04.1996;670;;4;762;
1147155;3000014;1;29.04.1996;684;;9;761;
1147156;3000014;1;30.04.1996;653;;11;760;
1147157;3000014;1;01.05.1996;512;;14;759;
1147158;3000014;1;02.05.1996;438;;18;760;
1147159;3000014;1;03.05.1996;416;;17;762;
1147160;3000014;1;04.05.1996;406;;17;759;
1147161;3000014;1;05.05.1996;347;;17;760;
1147162;3000014;1;06.05.1996;343;;14;764;
1147163;3000014;1;07.05.1996;334;;16;765;
1147164;3000014;1;08.05.1996;299;;16;764;
1147165;3000014;1;09.05.1996;280;;18;765;
1147166;3000014;1;10.05.1996;278;;21;764;
1147167;3000014;1;11.05.1996;272;;20;767;
1147168;3000014;1;12.05.1996;257;;20;768;
1147169;3000014;1;13.05.1996;212;;20;763;
1147170;3000014;1;14.05.1996;231;;21;765;
1147171;3000014;1;15.05.1996;234;;21;754;
1147172;3000014;1;01.04.1997;163;;0;740;4
1147173;3000014;1;02.04.1997;141;;3;750;6
1147174;3000014;1;03.04.1997;148;;5;736;6
1147175;3000014;1;04.04.1997;197;;6;749;3
1147176;3000014;1;05.04.1997;210;;8;749;3
1147177;3000014;1;06.04.1997;319;;12;742;3
1147178;3000014;1;07.04.1997;413;;10;734;3
1147179;3000014;1;08.04.1997;471;;6;737;3
1147180;3000014;1;09.04.1997;526;;9;734;3
1147181;3000014;1;10.04.1997;576;;1;726;4
1147182;3000014;1;11.04.1997;644;;-1;720;5
1147183;3000014;1;12.04.1997;692;;2;725;5
1147184;3000014;1;13.04.1997;727;;5;742;8
1147185;3000014;1;14.04.1997;748;;5;753;4
1147186;3000014;1;15.04.1997;772;;13;756;2
1147187;3000014;1;16.04.1997;791;;16;760;4
1147188;3000014;1;17.04.1997;810;;13;745;3
1147189;3000014;1;18.04.1997;815;;10;741;3
1147190;3000014;1;19.04.1997;817;;14;744;3
1147191;3000014;1;20.04.1997;816;;17;736;4
1147192;3000014;1;21.04.1997;816;;12;742;5
1147193;3000014;1;22.04.1997;816;;13;744;7
1147194;3000014;1;23.04.1997;816;;5;741;6
1147195;3000014;1;24.04.1997;824;;8;743;3
1147196;3000014;1;25.04.1997;832;;8;745;6
1147197;3000014;1;26.04.1997;834;;10;744;4
1147198;3000014;1;27.04.1997;834;;15;738;5
1147199;3000014;1;28.04.1997;835;;7;747;4
1147200;3000014;1;29.04.1997;803;;10;749;2
1147201;3000014;1;30.04.1997;737;;14;744;3
1147202;3000014;1;01.05.1997;667;;14;742;1
1147203;3000014;1;02.05.1997;626;;13;741;3
1147204;3000014;1;03.05.1997;575;;18;735;3
1147205;3000014;1;04.05.1997;576;;16;735;7
1147206;3000014;1;05.05.1997;577;;13;717;3
1147207;3000014;1;06.05.1997;575;;5;725;6
1147208;3000014;1;07.05.1997;625;;11;735;4
1147209;3000014;1;08.05.1997;624;;15;737;3
1147210;3000014;1;09.05.1997;605;;15;744;2
1147211;3000014;1;10.05.1997;583;;15;750;3
1147212;3000014;1;11.05.1997;550;;17;750;3
1147213;3000014;1;12.05.1997;479;;10;744;2
1147214;3000014;1;13.05.1997;465;;15;741;3
1147215;3000014;1;14.05.1997;450;;17;741;3
1147216;3000014;1;15.05.1997;435;;16;764;3
1147217;3000014;1;01.04.1998;250;;1;730;5
1147218;3000014;1;02.04.1998;239;;-4;732;6
1147219;3000014;1;03.04.1998;209;;-8;741;6
1147220;3000014;1;04.04.1998;212;;-5;747;4
1147221;3000014;1;05.04.1998;215;;-4;744;3
1147222;3000014;1;06.04.1998;217;;-1;750;2
1147223;3000014;1;07.04.1998;252;;-1;747;4
1147224;3000014;1;08.04.1998;265;;2;734;7
1147225;3000014;1;09.04.1998;291;;2;738;4
1147226;3000014;1;10.04.1998;337;;4;736;2
1147227;3000014;1;11.04.1998;392;;-2;741;8
1147228;3000014;1;12.04.1998;457;;0;748;8
1147229;3000014;1;13.04.1998;541;;0;733;4
1147230;3000014;1;14.04.1998;599;;4;730;6
1147231;3000014;1;15.04.1998;625;;5;729;6
1147232;3000014;1;16.04.1998;653;;1;747;3
1147233;3000014;1;17.04.1998;668;;3;747;4
1147234;3000014;1;18.04.1998;694;;0;750;3
1147235;3000014;1;19.04.1998;730;;1;756;3
1147236;3000014;1;20.04.1998;765;;5;760;2
1147237;3000014;1;21.04.1998;794;;5;767;2
1147238;3000014;1;22.04.1998;813;;6;755;2
1147239;3000014;1;23.04.1998;822;;6;749;3
1147240;3000014;1;24.04.1998;829;;3;744;4
1147241;3000014;1;25.04.1998;840;;6;742;3
1147242;3000014;1;26.04.1998;865;;7;744;3
1147243;3000014;1;27.04.1998;888;;6;749;5
1147244;3000014;1;28.04.1998;893;;13;750;6
1147245;3000014;1;29.04.1998;886;;9;744;4
1147246;3000014;1;30.04.1998;860;;1;745;5
1147247;3000014;1;01.05.1998;806;;3;750;4
1147248;3000014;1;02.05.1998;731;;8;749;3
1147249;3000014;1;03.05.1998;658;;16;747;3
1147250;3000014;1;04.05.1998;574;;17;750;7
1147251;3000014;1;05.05.1998;517;;16;745;7
1147252;3000014;1;06.05.1998;467;;10;746;3
1147253;3000014;1;07.05.1998;449;;21;744;5
1147254;3000014;1;08.05.1998;441;;17;742;6
1147255;3000014;1;09.05.1998;414;;12;743;6
1147256;3000014;1;10.05.1998;390;;13;738;10
1147257;3000014;1;11.05.1998;361;;5;744;5
1147258;3000014;1;12.05.1998;329;;13;748;4
1147259;3000014;1;13.05.1998;320;;22;742;7
1147260;3000014;1;14.05.1998;306;;14;747;4
1147261;3000014;1;15.05.1998;282;;12;762;4
1147262;3000014;1;01.04.1999;272;;8;750;3
1147263;3000014;1;02.04.1999;272;;7;747;1
1147264;3000014;1;03.04.1999;285;;6;738;2
1147265;3000014;1;04.04.1999;272;;3;725;1
1147266;3000014;1;05.04.1999;289;;-4;727;9
1147267;3000014;1;06.04.1999;357;;-5;741;7
1147268;3000014;1;07.04.1999;451;;-1;732;7
1147269;3000014;1;08.04.1999;538;;1;741;4
1147270;3000014;1;09.04.1999;612;;2;733;5
1147271;3000014;1;10.04.1999;663;;4;735;4
1147272;3000014;1;11.04.1999;704;;4;732;7
1147273;3000014;1;12.04.1999;727;;5;739;4
1147274;3000014;1;13.04.1999;746;;11;739;4
1147275;3000014;1;14.04.1999;760;;15;742;3
1147276;3000014;1;15.04.1999;774;;17;746;5
1147277;3000014;1;16.04.1999;784;;13;749;4
1147278;3000014;1;17.04.1999;791;;8;750;5
1147279;3000014;1;18.04.1999;798;;9;751;5
1147280;3000014;1;19.04.1999;802;;13;746;4
1147281;3000014;1;20.04.1999;797;;1;754;5
1147282;3000014;1;21.04.1999;782;;5;756;2
1147283;3000014;1;22.04.1999;761;;16;756;3
1147284;3000014;1;23.04.1999;737;;20;759;3
1147285;3000014;1;24.04.1999;746;;21;757;1
1147286;3000014;1;25.04.1999;763;;21;756;3
1147287;3000014;1;26.04.1999;764;;20;753;2
1147288;3000014;1;27.04.1999;739;;16;753;4
1147289;3000014;1;28.04.1999;670;;18;747;1
1147290;3000014;1;29.04.1999;615;;23;743;7
1147291;3000014;1;30.04.1999;524;;25;742;9
1147292;3000014;1;01.05.1999;483;;20;734;12
1147293;3000014;1;02.05.1999;428;;14;733;5
1147294;3000014;1;03.05.1999;424;;9;738;6
1147295;3000014;1;04.05.1999;446;;8;738;5
1147296;3000014;1;05.05.1999;452;;4;741;4
1147297;3000014;1;06.05.1999;489;;1;741;3
1147298;3000014;1;07.05.1999;475;;5;744;5
1147299;3000014;1;08.05.1999;487;;10;744;6
1147300;3000014;1;09.05.1999;493;;4;745;4
1147301;3000014;1;10.05.1999;478;;6;747;5
1147302;3000014;1;11.05.1999;439;;10;744;5
1147303;3000014;1;12.05.1999;402;;16;735;8
1147304;3000014;1;13.05.1999;377;;18;735;3
1147511;3000014;1;14.05.1999;376;;9;732;7
1147512;3000014;1;15.05.1999;381;;12;741;3
1153804;3000014;1;15.04.2000;643;;14;756;3
1153805;3000014;1;16.04.2000;662;;16;758;5
1153806;3000014;1;17.04.2000;686;;18;758;4
1153807;3000014;1;18.04.2000;714;;18;758;3
1153808;3000014;1;19.04.2000;739;;10;759;3
1153809;3000014;1;20.04.2000;758;;15;756;2
1153810;3000014;1;21.04.2000;777;;18;756;4
1153811;3000014;1;22.04.2000;795;;21;756;2
1153812;3000014;1;23.04.2000;816;;18;753;2
1153813;3000014;1;24.04.2000;838;;12;751;3
1153814;3000014;1;25.04.2000;858;;18;753;4
1153815;3000014;1;26.04.2000;873;;21;756;1
1153816;3000014;1;27.04.2000;866;;26;753;4
1153817;3000014;1;28.04.2000;846;;11;753;5
1153818;3000014;1;29.04.2000;834;;8;754;6
1153819;3000014;1;30.04.2000;818;;10;747;6
1153820;3000014;1;01.05.2000;791;;1;739;3
1153821;3000014;1;02.05.2000;754;;0;740;4
1153822;3000014;1;03.05.2000;695;;4;744;4
1153823;3000014;1;04.05.2000;630;;4;750;4
1153824;3000014;1;05.05.2000;557;;12;750;6
1153825;3000014;1;06.05.2000;496;;14;752;4
1153826;3000014;1;07.05.2000;484;;17;748;8
1153827;3000014;1;08.05.2000;472;;9;750;4
1153828;3000014;1;09.05.2000;448;;10;749;1
1153829;3000014;1;10.05.2000;424;;8;735;6
1153830;3000014;1;11.05.2000;417;;10;741;5
1153831;3000014;1;12.05.2000;411;;13;744;3
1153832;3000014;1;13.05.2000;392;;9;739;3
1153833;3000014;1;14.05.2000;389;;8;745;4
1153834;3000014;1;15.05.2000;394;;5;744;3
1147513;3000014;1;10.04.2001;158;;7;755;2
1147514;3000014;1;12.04.2001;193;;6;744;1
1147515;3000014;1;13.04.2001;196;;9;747;2
1147516;3000014;1;16.04.2001;283;;9;762;3
1147517;3000014;1;17.04.2001;351;;7;764;6
1147518;3000014;1;18.04.2001;410;;10;762;5
1147519;3000014;1;19.04.2001;470;;13;760;3
1147520;3000014;1;20.04.2001;531;;16;760;1
1147521;3000014;1;22.04.2001;663;;19;753;5
1147522;3000014;1;23.04.2001;711;;19;754;3
1147523;3000014;1;24.04.2001;747;;19;757;2
1147524;3000014;1;25.04.2001;783;;20;759;3
1147525;3000014;1;26.04.2001;818;;20;759;3
1147526;3000014;1;27.04.2001;854;;21;761;1
1147527;3000014;1;28.04.2001;892;;20;758;2
1147528;3000014;1;03.05.2001;936;;23;750;6
1147529;3000014;1;04.05.2001;923;;21;751;6
1147530;3000014;1;07.05.2001;881;;22;745;3
1147531;3000014;1;08.05.2001;845;;11;739;4
1147532;3000014;1;10.05.2001;702;;8;750;4
1147533;3000014;1;28.03.2002;216;;0;744;4
1147534;3000014;1;29.03.2002;290;;0;747;2
1147535;3000014;1;01.04.2002;248;;-8;755;4
1147536;3000014;1;02.04.2002;237;;-6;764;2
1147537;3000014;1;03.04.2002;221;;-2;763;2
1147538;3000014;1;04.04.2002;199;;1;759;4
1147539;3000014;1;05.04.2002;185;;3;759;2
1147540;3000014;1;06.04.2002;183;;3;758;3
1147541;3000014;1;07.04.2002;157;;4;758;2
1147542;3000014;1;08.04.2002;142;;4;757;4
1147543;3000014;1;09.04.2002;160;;10;749;6
1147544;3000014;1;10.04.2002;158;;6;756;7
1147545;3000014;1;11.04.2002;175;;3;760;3
1147546;3000014;1;12.04.2002;198;;6;762;2
1147547;3000014;1;13.04.2002;207;;10;763;2
1147548;3000014;1;14.04.2002;254;;10;760;0
1147549;3000014;1;15.04.2002;276;;12;753;1
1147550;3000014;1;16.04.2002;297;;11;746;4
1147551;3000014;1;17.04.2002;335;;11;746;4
1147552;3000014;1;18.04.2002;392;;6;758;4
1147553;3000014;1;19.04.2002;441;;6;766;1
1147554;3000014;1;20.04.2002;469;;9;769;2
1147555;3000014;1;21.04.2002;471;;10;764;3
1147556;3000014;1;22.04.2002;467;;13;755;4
